WARNING 2022-07-24 18:51:44,282 basehttp 187 "GET /users/register/%7B%20%%20static%20'/css/reset.css'%20%%20%7D HTTP/1.1" 404 2440
WARNING 2022-07-24 18:51:44,284 basehttp 187 "GET /users/register/%7B%20%%20static%20'/css/main.css'%20%%20%7D HTTP/1.1" 404 2437
WARNING 2022-07-24 18:51:44,335 log 241 Not Found: /users/register/{ % static '/images/1.png' % }
WARNING 2022-07-24 18:51:44,337 log 241 Not Found: /users/register/{ % static '/images/pic_code.jpg' % }
WARNING 2022-07-24 18:51:44,339 basehttp 187 "GET /users/register/%7B%20%%20static%20'/images/1.png'%20%%20%7D HTTP/1.1" 404 2437
WARNING 2022-07-24 18:51:44,339 basehttp 187 "GET /users/register/%7B%20%%20static%20'/images/pic_code.jpg'%20%%20%7D HTTP/1.1" 404 2458
INFO 2022-07-24 18:51:44,959 basehttp 187 "GET /users/register/ HTTP/1.1" 200 3776
WARNING 2022-07-24 18:51:45,014 log 241 Not Found: /users/register/{ % static '/css/reset.css' % }
WARNING 2022-07-24 18:51:45,016 log 241 Not Found: /users/register/{ % static '/css/main.css' % }
WARNING 2022-07-24 18:51:45,017 basehttp 187 "GET /users/register/%7B%20%%20static%20'/css/reset.css'%20%%20%7D HTTP/1.1" 404 2440
WARNING 2022-07-24 18:51:45,018 basehttp 187 "GET /users/register/%7B%20%%20static%20'/css/main.css'%20%%20%7D HTTP/1.1" 404 2437
WARNING 2022-07-24 18:51:45,110 log 241 Not Found: /users/register/{ % static '/images/pic_code.jpg' % }
WARNING 2022-07-24 18:51:45,112 log 241 Not Found: /users/register/{ % static '/images/1.png' % }
WARNING 2022-07-24 18:51:45,114 basehttp 187 "GET /users/register/%7B%20%%20static%20'/images/pic_code.jpg'%20%%20%7D HTTP/1.1" 404 2458
WARNING 2022-07-24 18:51:45,116 basehttp 187 "GET /users/register/%7B%20%%20static%20'/images/1.png'%20%%20%7D HTTP/1.1" 404 2437
INFO 2022-07-24 18:51:45,543 basehttp 187 "GET /users/register/ HTTP/1.1" 200 3776
WARNING 2022-07-24 18:51:45,589 log 241 Not Found: /users/register/{ % static '/css/reset.css' % }
